Year,Team,OFF,QB_cap,RB_cap,WR_cap,TE_cap,OL_cap,DEF,ED_cap,DL_cap,LB_cap,CB_cap,S_cap,SPT,K_cap,P_cap,LS_cap,Total_cap,QB_avg,RB_avg,WR_avg,TE_avg,OL_avg,ED_avg,DL_avg,LB_avg,CB_avg,S_avg,K_avg,P_avg,LS_avg,Total_avg,W,L,W-L%,PF,PA,PD,MoV,SoS,SRS,OSRS,DSRS,Conference,T
2014,TB,48.34,5.46,3.48,16.19,3.18,19.97,35.92,9.84,5.29,5.71,10.7,10.1,4.09,0.42,3.25,0.42,94.06,5.78,3.6,16.85,3.22,22.48,9.86,5.14,6.55,9.65,9.26,0.51,3.25,0.47,97.14,2,14,0.125,277,410,-133,-8.3,-1.5,-9.8,-6.5,-3.3,NFC,0
2014,TEN,39.81,6.02,4.81,8.31,4.54,15.56,44.77,9.23,14.22,3.6,9.92,11.41,2.63,0.59,1.47,0.58,90.81,6.59,5.68,8.53,5.84,17.9,7.84,20.12,5.21,9.17,10.7,0.75,1.3,0.49,100.95,2,14,0.125,254,438,-184,-11.5,-0.3,-11.8,-7.0,-4.9,AFC,0
2014,WAS,57.82,6.45,2.66,18.12,3.67,26.12,25.76,3.5,18.32,3.55,2.26,1.67,1.9,0.57,0.42,0.91,89.6,5.92,2.24,20.81,3.09,25.14,3.33,18.62,5.53,3.57,2.52,0.48,0.47,1.0,94.04,4,12,0.25,301,438,-137,-8.6,-0.2,-8.7,-4.0,-4.7,NFC,0
2015,ARI,62.81,11.83,1.99,16.27,4.53,28.19,49.32,2.72,21.87,6.8,21.77,2.95,1.76,0.51,0.59,0.67,120.69,19.92,2.44,15.85,4.6,26.35,3.81,19.42,6.87,23.17,3.02,0.51,0.54,1.05,127.55,13,3,0.813,489,313,176,11.0,1.3,12.3,9.0,3.4,NFC,0
2015,ATL,63.35,20.1,1.69,23.88,2.52,14.47,24.57,13.58,4.22,7.47,4.73,2.04,4.32,0.21,3.36,0.76,99.72,21.3,2.01,25.74,3.44,19.9,18.0,4.11,9.73,4.99,2.89,0.97,2.53,0.85,117.22,8,8,0.5,339,345,-6,-0.4,-3.4,-3.8,-4.0,0.3,NFC,0
2015,BAL,16.31,2.39,0.21,1.31,1.17,10.57,35.35,9.13,6.15,8.44,15.07,5.0,5.42,2.36,2.4,0.67,65.52,3.94,0.51,2.69,2.87,11.89,6.99,6.17,8.84,19.95,7.04,2.36,3.25,0.83,77.93,5,11,0.313,328,401,-73,-4.6,2.6,-1.9,-0.7,-1.2,AFC,0
2015,BUF,32.76,3.72,7.43,5.36,0.7,13.8,48.62,25.82,9.21,6.12,7.39,6.19,4.25,2.69,0.51,1.05,91.75,4.08,10.41,8.44,1.03,15.47,26.16,18.33,6.19,9.03,5.82,3.04,0.47,1.11,111.89,8,8,0.5,379,359,20,1.3,-1.2,0.0,0.3,-0.2,AFC,0
2015,CAR,61.03,15.43,9.85,6.43,8.15,17.75,37.56,23.03,6.38,17.64,3.09,5.06,4.77,3.1,0.68,1.0,121.0,23.94,9.12,6.86,10.09,15.7,23.36,6.3,25.35,3.53,5.64,3.1,0.54,0.9,136.92,15,1,0.938,500,308,192,12.0,-3.9,8.1,6.0,2.1,NFC,0
2015,CHI,52.4,16.68,10.39,7.57,1.27,16.49,31.4,20.01,2.5,1.89,7.03,1.86,4.29,3.6,0.54,0.15,89.98,18.66,8.97,7.24,1.93,16.36,20.56,4.54,2.65,8.63,2.64,3.75,0.58,0.48,96.99,6,10,0.375,335,397,-62,-3.9,2.6,-1.3,-0.1,-1.2,NFC,0
2015,CIN,62.11,10.23,3.82,18.59,3.34,25.62,48.18,10.21,14.89,18.2,15.52,7.56,5.62,1.95,2.77,0.9,134.1,17.08,3.88,18.22,3.44,27.57,15.68,17.69,14.77,15.01,6.35,1.75,2.8,0.99,145.75,12,4,0.75,419,279,140,8.8,1.9,10.6,4.8,5.8,AFC,0
2015,CLE,36.54,2.88,1.65,6.11,4.35,22.4,52.53,14.16,15.21,9.22,12.49,10.67,2.92,0.44,2.05,0.44,102.06,4.67,2.33,8.98,6.5,25.08,14.38,17.89,9.64,13.56,11.16,0.44,3.4,0.47,118.49,3,13,0.188,278,432,-154,-9.6,3.5,-6.1,-3.2,-2.9,AFC,0
2015,DAL,32.9,2.05,1.73,4.39,7.25,16.9,32.51,10.03,0.72,10.09,19.76,2.0,4.62,2.5,1.0,1.12,80.13,3.24,2.69,7.02,8.53,25.3,23.8,1.35,12.27,17.98,2.02,3.21,1.4,1.1,110.5,4,12,0.25,275,374,-99,-6.2,-0.7,-6.9,-7.0,0.1,NFC,0
2015,DEN,75.11,19.07,2.04,22.62,7.43,23.95,52.66,21.03,9.27,3.19,12.77,9.6,3.71,0.51,2.35,0.85,134.67,18.46,1.76,22.41,14.23,24.67,18.54,16.25,2.17,21.04,9.11,0.47,3.89,1.01,154.01,12,4,0.75,355,296,59,3.7,2.1,5.8,0.3,5.5,AFC,0
2015,DET,61.93,18.39,5.19,25.37,3.47,9.36,32.94,11.42,10.56,9.13,2.23,8.74,2.73,1.44,0.63,0.67,107.06,18.72,5.17,24.5,4.31,9.13,10.92,15.88,8.4,2.7,9.85,3.0,0.58,1.05,114.82,7,9,0.438,358,400,-42,-2.6,2.4,-0.2,1.0,-1.3,NFC,0
2015,GB,53.98,19.94,2.89,7.71,1.47,20.88,64.69,20.43,22.81,1.54,11.77,9.68,4.94,3.55,1.34,0.05,125.16,23.98,2.95,12.95,1.79,23.12,20.08,25.86,1.73,12.62,11.42,2.95,1.37,0.48,142.81,10,6,0.625,368,323,45,2.8,2.5,5.3,2.0,3.3,NFC,0
2015,HOU,30.92,5.49,2.05,6.31,5.03,11.51,56.28,8.63,20.47,11.94,22.2,4.98,3.5,0.48,2.08,0.94,102.64,5.87,2.37,7.89,5.11,10.89,12.65,23.52,13.93,18.76,6.89,0.87,1.83,0.98,112.12,9,7,0.563,339,313,26,1.6,-2.4,-0.8,-3.3,2.6,AFC,0
2015,IND,43.58,10.17,4.78,13.03,2.31,13.29,49.25,22.13,1.54,8.13,17.34,8.25,7.25,2.75,3.2,1.3,108.21,10.46,5.14,23.22,2.31,16.99,24.15,2.62,8.34,14.98,8.62,2.5,2.9,1.0,123.23,8,8,0.5,333,408,-75,-4.7,-2.0,-6.7,-3.1,-3.6,AFC,0
2015,JAX,54.08,8.19,2.18,3.51,16.44,23.76,38.29,19.71,4.35,13.27,8.94,5.3,1.9,0.44,0.88,0.59,107.55,9.16,3.26,4.03,14.39,22.92,18.33,5.16,11.99,8.65,5.33,0.53,0.72,0.9,105.37,5,11,0.313,376,448,-72,-4.5,-3.0,-7.5,-0.7,-6.9,AFC,0
2015,KC,43.17,20.96,1.61,5.37,1.8,11.93,48.48,13.32,11.29,8.04,9.91,13.96,4.75,0.51,3.8,0.44,104.44,20.93,1.71,13.8,1.82,13.63,26.27,15.44,9.6,9.18,17.66,0.51,3.75,0.48,137.11,11,5,0.688,405,287,118,7.4,1.6,9.0,3.7,5.3,AFC,0
2015,MIA,44.39,7.47,2.61,6.29,5.9,22.12,39.33,2.36,13.87,4.8,14.03,9.07,2.05,0.44,0.44,1.18,90.57,21.85,1.78,8.61,9.28,24.58,1.98,27.06,7.8,13.42,8.68,0.53,0.53,1.15,127.25,6,10,0.375,310,389,-79,-4.9,-1.9,-6.8,-4.7,-2.2,AFC,0
2015,MIN,60.43,5.25,16.85,16.09,6.93,14.73,43.83,14.65,9.92,10.44,14.24,5.04,3.46,2.24,0.63,0.59,118.16,5.49,15.49,19.11,7.93,15.22,16.1,11.83,12.79,13.04,3.89,3.25,0.59,0.63,125.85,11,5,0.688,365,302,63,3.9,1.9,5.8,1.1,4.7,NFC,0
2015,NE,54.33,14.79,1.71,13.71,11.34,13.14,19.68,1.84,4.23,16.88,1.85,11.76,5.16,3.6,1.09,0.48,96.42,9.87,2.78,15.48,12.13,13.93,1.39,5.42,18.02,2.35,15.88,4.3,2.03,0.62,104.22,12,4,0.75,465,315,150,9.4,-2.4,7.0,5.3,1.7,AFC,0
2015,NO,56.56,24.69,0.39,9.34,3.45,18.28,21.64,6.25,2.43,10.66,4.22,8.74,4.7,0.43,3.4,0.88,93.56,21.72,1.41,10.86,3.83,23.31,13.82,2.65,15.1,7.74,12.18,0.66,3.65,0.85,118.22,7,9,0.438,408,476,-68,-4.3,-2.3,-6.6,1.1,-7.6,NFC,0
2015,NYG,38.82,15.15,6.46,6.36,0.64,10.21,34.07,13.78,1.08,3.92,17.2,2.01,1.89,1.35,0.51,0.03,78.69,21.65,7.75,9.26,1.38,12.41,15.88,2.25,5.79,12.33,3.83,1.25,0.51,0.5,94.78,6,10,0.375,420,442,-22,-1.4,-2.2,-3.6,2.5,-6.1,NFC,0
2015,NYJ,65.38,5.19,5.78,18.81,2.53,32.46,57.82,3.58,17.01,10.51,31.46,5.76,1.77,0.31,0.59,0.88,135.48,5.59,5.25,20.53,2.85,30.2,4.33,13.41,9.97,33.62,9.16,0.66,0.5,0.91,137.5,10,6,0.625,387,314,73,4.6,-3.0,1.5,-0.5,2.0,AFC,0
2015,OAK,50.11,1.81,3.86,11.89,4.8,23.33,26.73,5.55,9.34,12.26,5.02,6.82,5.26,3.61,1.54,0.1,94.35,1.84,4.07,19.16,4.95,18.6,6.09,7.96,12.62,5.76,6.68,3.78,1.54,0.87,99.61,7,9,0.438,359,399,-40,-2.5,2.3,-0.2,1.4,-1.6,AFC,0
2015,PHI,67.19,17.25,11.61,9.11,6.78,23.0,49.5,12.45,15.74,3.0,10.63,10.68,3.64,0.48,2.08,1.07,123.89,18.25,15.72,10.14,6.73,26.69,15.96,16.21,3.75,13.47,10.8,0.63,1.83,1.06,141.24,7,9,0.438,377,430,-53,-3.3,-1.3,-4.6,-0.6,-4.0,NFC,0
2015,PIT,48.7,18.52,2.2,9.63,5.7,11.1,31.76,7.14,13.75,13.44,5.42,5.45,1.43,0.33,0.44,0.67,95.33,23.47,3.3,11.31,5.72,13.46,8.79,16.61,14.24,4.58,8.88,0.48,0.53,1.05,113.96,10,6,0.625,423,319,104,6.5,2.2,8.7,5.1,3.6,AFC,0
2015,SD,61.79,22.99,4.85,7.74,9.87,16.69,14.21,4.63,3.56,9.38,5.3,0.71,5.67,0.44,4.35,0.88,91.4,22.31,6.53,8.83,9.87,22.3,4.24,3.74,12.18,7.22,1.55,0.53,3.63,0.84,103.76,4,12,0.25,320,398,-78,-4.9,2.2,-2.6,-1.5,-1.1,AFC,0
2015,SEA,40.94,8.55,9.33,7.87,1.27,12.67,54.87,17.49,9.04,13.36,14.39,13.94,5.67,3.33,1.5,0.85,114.84,23.4,14.15,8.48,1.79,12.96,16.52,8.29,22.67,16.14,18.81,2.85,1.52,0.9,149.8,10,6,0.625,423,277,146,9.1,2.2,11.3,5.4,6.0,NFC,0
2015,SF,34.53,1.93,0.13,12.82,1.66,15.99,25.62,9.05,6.84,8.93,4.88,4.85,5.43,4.13,0.48,0.81,74.5,2.48,1.24,17.18,2.15,15.69,9.31,7.54,10.38,6.45,5.16,3.07,0.62,1.02,84.56,5,11,0.313,238,387,-149,-9.3,3.8,-5.5,-6.0,0.5,NFC,0
2015,STL,44.69,5.22,4.4,10.24,13.9,9.39,34.33,20.12,5.41,11.03,3.84,4.97,3.95,0.72,2.37,0.85,94.01,13.67,5.78,11.21,11.65,12.35,17.86,5.39,16.52,3.05,5.26,0.57,3.0,0.86,108.71,7,9,0.438,280,330,-50,-3.1,3.0,-0.2,-3.8,3.6,NFC,0
2015,TB,39.28,5.97,4.5,4.55,4.34,19.35,32.99,3.44,19.98,12.85,8.25,1.33,1.51,0.57,0.44,0.51,86.63,7.66,4.64,5.6,6.07,21.79,2.97,21.86,17.96,10.45,2.19,1.04,0.48,0.47,103.76,6,10,0.375,342,417,-75,-4.7,-3.0,-7.7,-3.5,-4.2,NFC,0
2015,TEN,34.03,4.99,1.88,6.39,10.09,10.11,45.73,4.83,20.99,5.97,6.87,13.04,4.74,1.92,2.0,0.83,90.47,7.12,2.06,8.88,10.15,10.78,8.31,21.92,6.29,8.27,14.78,2.4,3.0,1.15,105.8,3,13,0.188,299,423,-124,-7.8,-2.8,-10.5,-5.9,-4.6,AFC,0
2015,WAS,52.54,8.87,2.92,20.52,0.9,18.46,37.45,9.49,15.89,5.04,6.5,5.57,2.1,0.48,0.51,1.11,97.79,7.42,2.58,16.29,2.09,23.04,15.7,19.09,5.24,8.2,10.03,0.6,0.47,1.0,113.05,9,7,0.563,388,379,9,0.6,-2.5,-1.9,-0.2,-1.8,NFC,0
2016,ARI,,20.97,3.55,17.91,4.41,9.45,,9.72,25.4,1.72,15.17,1.75,,0.6,0.08,0.56,111.29,28.17,2.44,14.14,4.6,13.95,4.49,21.89,2.24,21.47,2.74,0.51,0.5,0.73,117.86,7,8,0.469,418,362,56,3.5,-1.9,1.6,2.4,-0.8,NFC,1
2016,ATL,,25.5,1.78,21.52,2.89,20.87,,14.54,4.65,6.39,3.06,3.77,,3.18,2.7,0.86,112.62,23.5,2.05,24.43,2.45,31.51,14.36,4.88,7.63,12.1,5.63,2.83,2.53,0.85,135.5,11,5,0.688,540,406,134,8.4,0.1,8.5,10.5,-2.0,NFC,0
2016,BAL,,24.05,1.79,12.96,3.88,17.72,,17.08,5.37,4.05,14.3,6.35,,3.5,3.1,0.94,115.85,22.95,1.97,16.47,7.61,21.61,12.96,4.09,4.78,12.87,8.79,4.2,3.25,1.12,123.29,8,8,0.5,343,321,22,1.4,0.2,1.5,-1.1,2.6,AFC,0
2016,BUF,,10.29,10.29,9.32,6.89,14.76,,9.44,20.96,4.52,15.08,5.87,,2.59,0.6,1.06,112.5,20.9,10.75,9.57,9.31,23.16,11.57,26.46,5.33,8.31,6.01,2.49,0.6,1.11,136.45,7,9,0.438,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,AFC,0
2016,CAR,,22.31,10.84,5.96,7.96,5.93,,5.65,9.59,17.86,2.15,4.21,,4.04,0.0,1.03,99.0,24.04,8.59,5.63,10.03,7.76,6.34,9.92,26.53,3.55,7.48,3.6,0.0,1.1,116.2,6,10,0.375,369,402,-33,-2.1,1.1,-1.0,-0.2,-0.8,NFC,0
2016,CHI,,0.81,2.1,13.16,1.53,15.02,,15.97,7.28,5.58,7.42,2.85,,0.6,0.63,0.53,73.47,1.23,2.51,17.72,2.4,19.2,18.59,8.31,6.34,8.89,3.33,0.89,0.58,0.48,90.46,3,13,0.188,279,399,-120,-7.5,0.0,-7.5,-5.2,-2.3,NFC,0
2016,CIN,,14.2,2.96,4.78,1.29,19.98,,13.3,15.85,15.24,18.36,10.28,,0.13,3.02,0.95,121.32,17.21,3.08,5.8,1.37,15.46,14.46,17.73,17.68,13.02,12.25,0.76,2.8,0.99,125.12,6,9,0.406,325,315,10,0.6,0.4,1.0,-1.5,2.5,AFC,1
2016,CLE,,11.21,1.97,6.79,3.59,14.88,,1.53,8.18,5.57,23.53,1.5,,0.49,1.7,0.53,81.78,13.51,2.96,11.14,5.38,18.05,2.24,9.87,6.56,27.68,2.3,0.65,1.7,0.47,102.99,1,15,0.063,264,452,-188,-11.8,1.7,-10.1,-5.2,-4.9,AFC,0
2016,DAL,,23.38,8.98,19.39,7.2,19.74,,9.64,3.47,12.17,20.49,8.39,,3.3,1.45,1.17,139.36,20.68,10.74,19.21,8.45,32.71,15.24,6.77,13.28,20.31,5.44,3.21,1.4,1.1,159.2,13,3,0.813,421,306,115,7.2,-0.2,7.0,4.1,2.9,NFC,0
2016,DEN,,2.26,1.11,24.39,3.91,13.44,,14.78,12.3,6.32,21.47,11.49,,0.6,0.47,0.21,112.74,2.95,2.21,28.28,4.6,20.02,23.06,15.31,9.98,20.85,14.0,0.47,0.61,0.89,143.22,9,7,0.563,333,297,36,2.3,1.8,4.0,-2.0,6.1,AFC,0
2016,DET,,23.34,1.17,17.2,4.49,17.53,,8.12,7.03,12.37,7.48,11.74,,3.18,1.22,0.68,116.11,19.23,1.89,18.82,4.83,11.79,6.88,9.43,14.36,15.68,9.87,3.0,3.4,1.07,120.88,9,7,0.563,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,NFC,0
2016,GB,,19.91,3.22,19.91,3.49,20.9,,19.85,26.57,1.82,1.83,12.65,,2.4,0.53,0.6,134.43,23.12,4.46,22.45,3.44,29.19,19.55,28.05,2.45,2.0,11.92,4.03,0.48,0.89,153.11,10,6,0.625,432,388,44,2.8,0.1,2.8,4.9,-2.0,NFC,0
2016,HOU,,14.41,7.86,4.92,2.01,24.49,,13.91,7.98,14.01,17.66,4.01,,0.68,1.8,0.88,115.23,20.63,9.19,5.64,1.9,25.38,14.28,7.76,13.43,18.14,4.32,0.97,1.8,0.98,124.97,9,7,0.563,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,AFC,0
2016,IND,,19.9,5.65,14.16,11.03,17.85,,17.9,2.99,1.67,9.58,6.54,,3.25,2.7,0.8,114.02,26.34,6.06,16.92,9.5,20.43,21.55,3.11,2.46,11.59,7.23,3.0,2.9,1.0,132.1,8,8,0.5,411,392,19,1.2,-0.8,0.4,3.1,-2.7,AFC,0
2016,JAX,,10.86,4.9,12.79,1.13,14.98,,9.6,18.07,11.09,15.84,7.06,,0.53,2.15,0.68,109.68,9.78,9.29,14.83,1.56,18.54,10.34,22.72,12.34,17.46,10.18,0.53,2.2,0.9,130.68,3,13,0.188,318,400,-82,-5.1,0.2,-5.0,-2.7,-2.3,AFC,0
2016,KC,,20.17,2.27,15.53,4.92,14.21,,20.19,8.6,1.57,5.52,15.01,,1.05,4.45,0.53,116.01,19.71,4.28,14.32,12.63,25.6,27.07,7.12,2.21,6.43,16.27,0.96,3.75,0.48,143.17,12,4,0.75,389,311,78,4.9,0.7,5.6,1.2,4.4,AFC,0
2016,LAR,,9.45,4.45,15.48,5.59,18.41,,11.13,10.86,9.47,14.83,5.46,,1.25,2.37,0.88,109.65,11.43,4.81,18.66,5.98,19.85,10.16,14.98,12.88,15.64,5.32,1.25,3.0,0.86,124.83,4,12,0.25,224,394,-170,-10.6,-0.5,-11.1,-9.5,-1.6,NFC,0
2016,MIA,,13.17,1.84,6.33,2.54,18.62,,18.73,17.09,5.15,10.99,1.8,,0.53,0.53,1.22,98.53,21.79,1.98,6.07,1.78,19.54,19.78,24.15,4.94,13.73,2.5,0.53,0.53,1.15,118.47,10,6,0.625,363,380,-17,-1.1,-1.3,-2.4,-0.6,-1.8,AFC,0
2016,MIN,,10.72,13.63,9.42,9.63,15.12,,14.95,7.02,11.88,15.01,8.27,,0.31,0.72,0.78,119.13,21.78,16.02,10.72,9.67,16.47,16.24,7.27,12.05,13.44,11.38,0.54,0.59,1.0,138.83,8,8,0.5,327,307,20,1.3,-0.3,0.9,-2.6,3.6,NFC,0
2016,NE,,15.25,4.08,16.9,5.42,20.45,,3.41,5.09,22.41,4.78,12.69,,4.1,1.7,0.59,117.62,22.22,4.11,17.91,5.55,20.94,3.66,4.81,19.92,4.49,15.56,4.3,2.03,0.62,126.89,14,2,0.875,441,250,191,11.9,-2.7,9.3,4.3,5.0,AFC,0
2016,NO,,18.5,4.96,5.11,2.68,15.69,,6.41,5.0,8.26,1.69,13.03,,0.45,3.05,0.89,86.32,25.75,6.79,6.05,7.96,20.07,11.99,7.55,11.4,1.98,13.56,0.54,3.65,0.85,119.1,7,9,0.438,469,454,15,0.9,0.6,1.5,6.8,-5.3,NFC,0
2016,NYG,,24.8,4.08,13.18,2.68,13.2,,24.2,9.14,9.44,21.4,2.59,,0.39,1.1,1.1,127.3,21.89,4.59,17.38,2.82,12.27,28.85,11.49,9.79,26.18,3.24,0.99,2.15,1.1,142.72,11,5,0.688,310,284,26,1.6,0.5,2.1,-3.2,5.4,NFC,0
2016,NYJ,,7.85,1.87,12.73,1.52,8.08,,2.23,20.69,10.04,24.57,3.06,,3.34,0.47,0.93,97.38,13.17,4.7,12.35,2.41,16.33,3.94,29.48,10.56,23.76,3.72,3.0,0.6,0.91,124.92,5,11,0.313,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3.0,AFC,0
2016,OAK,,4.62,2.82,19.13,2.48,36.67,,8.2,9.37,17.73,16.21,13.15,,3.96,5.05,1.18,142.75,4.64,3.21,17.28,1.4,36.27,8.65,8.03,15.79,19.14,12.25,3.78,3.3,1.07,136.8,12,4,0.75,416,385,31,1.9,1.3,3.3,3.5,-0.3,AFC,0
2016,PHI,,9.85,5.18,4.78,6.37,32.6,,10.73,9.41,20.01,5.23,11.9,,0.68,2.21,0.08,119.02,13.67,5.09,6.02,13.89,41.38,18.5,18.97,22.33,7.36,19.63,0.9,1.83,0.56,170.12,7,9,0.438,367,331,36,2.3,1.6,3.8,1.3,2.5,NFC,0
2016,PIT,,25.33,4.36,14.47,4.06,24.17,,10.02,3.71,19.6,5.67,6.39,,0.53,0.53,0.68,120.05,23.09,3.59,11.86,6.83,30.26,8.88,4.36,14.85,9.16,8.12,0.48,0.53,1.07,123.59,11,5,0.688,399,327,72,4.5,0.2,4.7,2.8,2.0,AFC,0
2016,SD,,17.18,2.73,5.97,7.71,24.76,,9.35,16.09,2.68,5.8,6.97,,0.53,0.49,0.9,101.64,21.88,4.03,8.78,8.13,28.71,4.33,19.21,3.16,6.96,7.95,0.53,0.62,0.84,115.74,5,11,0.313,410,423,-13,-0.8,0.9,0.1,3.0,-3.0,AFC,0
2016,SEA,,19.0,1.7,11.95,12.0,6.27,,15.72,4.49,16.03,19.71,8.05,,3.53,1.6,0.0,120.24,22.45,2.43,17.67,12.02,7.64,18.9,6.21,21.46,21.57,9.78,2.85,2.5,0.0,146.37,10,5,0.656,354,292,62,3.9,-1.7,2.1,-2.4,4.5,NFC,1
2016,SF,,19.87,2.02,2.73,2.01,14.45,,10.53,12.7,1.67,6.74,7.54,,3.13,0.57,0.97,84.92,21.8,2.83,3.82,3.31,16.06,9.24,19.8,1.67,6.98,7.69,3.13,0.62,1.02,97.96,2,14,0.125,309,480,-171,-10.7,-0.5,-11.2,-3.7,-7.5,NFC,0
2016,TB,,8.19,8.96,6.72,3.91,18.61,,11.48,18.36,14.65,20.08,6.56,,0.74,1.75,0.6,120.64,7.66,8.99,7.48,4.22,18.49,11.07,20.29,14.36,19.96,6.48,1.01,3.4,0.6,124.63,9,7,0.563,354,369,-15,-0.9,0.7,-0.2,-1.5,1.3,NFC,0
2016,TEN,,2.03,7.58,14.78,10.87,13.96,,15.18,13.7,8.04,13.1,9.99,,2.47,2.7,1.07,116.12,2.48,8.26,12.7,10.94,15.55,15.66,16.33,7.61,13.0,9.4,2.4,3.0,1.15,119.19,9,7,0.563,381,378,3,0.2,-1.2,-1.0,0.7,-1.7,AFC,0
2016,WAS,,22.24,2.09,21.06,6.69,25.4,,11.1,9.22,2.96,11.59,2.05,,0.6,0.85,1.16,117.0,23.57,2.45,16.26,12.75,30.82,15.1,8.51,3.23,19.37,3.05,0.6,1.52,1.0,138.23,8,7,0.531,396,383,13,0.8,1.2,2.0,3.3,-1.3,NFC,1
2017,ARI,,5.26,1.22,20.91,5.54,6.43,,11.75,11.78,7.73,20.02,9.44,,2.5,1.36,0.54,104.47,4.92,1.61,15.61,9.1,7.47,19.17,11.9,8.47,22.29,14.7,3.0,1.86,0.73,120.82,8,8,0.5,295,361,-66,-4.1,0.4,-3.7,-4.0,0.2,NFC,0
2017,ATL,,27.25,5.9,27.61,3.76,19.19,,16.26,14.46,4.06,15.46,6.09,,3.08,2.7,0.88,147.39,25.25,9.62,27.16,5.46,24.47,14.83,15.18,4.82,25.47,6.34,2.83,2.53,0.85,165.51,10,6,0.625,353,315,38,2.4,1.9,4.3,1.1,3.2,NFC,0
2017,BAL,,26.55,4.79,16.14,4.01,12.31,,9.98,7.76,6.07,7.06,10.29,,3.11,3.1,1.04,112.22,24.13,5.96,16.52,5.12,15.96,8.76,14.77,6.3,12.09,15.64,4.2,3.25,1.12,133.83,9,7,0.563,395,303,92,5.8,-2.4,3.4,2.2,1.2,AFC,0
2017,BUF,,10.85,10.41,2.46,10.98,21.35,,11.84,9.86,7.07,5.8,7.56,,2.6,1.15,0.47,104.96,16.81,8.66,4.59,9.48,21.8,10.57,9.47,7.11,6.15,11.03,2.95,1.3,0.51,113.5,9,7,0.563,302,359,-57,-3.6,-0.5,-4.0,-3.0,-1.0,AFC,0
2017,CAR,,22.71,11.32,4.54,14.82,21.67,,14.23,19.63,17.05,5.29,7.12,,4.54,0.0,1.04,144.36,23.62,14.17,6.5,9.53,37.21,17.52,21.73,16.81,7.31,9.87,3.6,0.0,1.1,169.57,11,5,0.688,363,327,36,2.3,2.1,4.3,1.7,2.7,NFC,0
2017,CHI,,21.18,2.39,9.32,7.28,22.53,,1.02,14.43,9.53,18.23,2.45,,0.24,0.72,0.69,110.63,24.26,2.82,11.02,8.63,27.77,2.42,16.13,10.5,18.05,2.7,1.0,0.58,0.69,127.17,5,11,0.313,264,320,-56,-3.5,2.2,-1.3,-4.6,3.3,NFC,0
2017,CIN,,16.44,4.94,21.2,1.94,11.51,,13.76,12.12,13.15,15.57,10.21,,0.78,3.17,1.05,128.09,16.6,7.53,22.47,1.93,11.84,14.38,13.09,16.75,16.97,12.14,0.78,2.8,1.12,140.89,7,9,0.438,290,349,-59,-3.7,-1.3,-5.0,-4.1,-0.9,AFC,0
2017,CLE,,2.21,4.06,4.93,3.25,28.51,,6.51,4.88,8.4,6.79,2.74,,0.49,3.15,1.47,77.95,2.58,4.14,6.76,4.25,30.07,9.28,5.06,13.58,10.17,4.27,0.62,2.8,1.06,95.64,0,16,0.0,234,410,-176,-11.0,0.0,-11.0,-6.8,-4.1,AFC,0
2017,DAL,,1.1,8.52,25.97,16.17,14.82,,17.14,1.65,13.6,5.04,2.99,,4.0,1.55,1.22,114.47,1.24,9.23,24.62,11.3,25.42,17.44,2.66,12.69,5.34,3.17,3.21,2.18,1.1,120.24,9,7,0.563,354,332,22,1.4,0.2,1.6,0.4,1.2,NFC,0
2017,DEN,,2.93,5.62,24.43,4.36,11.24,,20.99,7.36,8.09,24.27,8.52,,2.25,0.56,0.54,121.74,3.14,8.32,27.74,4.52,10.35,20.76,8.83,11.75,21.63,8.68,3.75,0.61,0.54,131.24,5,11,0.313,289,382,-93,-5.8,-0.9,-6.7,-3.9,-2.9,AFC,0
2017,DET,,17.04,5.18,17.86,5.52,16.61,,15.63,4.21,12.0,18.02,8.89,,5.23,3.33,0.7,130.19,27.5,6.58,16.77,5.31,24.35,8.18,5.95,12.78,18.8,9.18,3.8,3.4,1.08,143.66,9,7,0.563,410,376,34,2.1,0.6,2.7,5.2,-2.5,NFC,0
2017,GB,,0.79,1.61,31.01,3.73,18.89,,19.91,15.12,1.98,4.05,13.4,,3.6,0.47,0.37,115.6,1.59,2.01,36.43,3.19,30.26,18.26,15.92,1.98,4.36,12.31,4.03,0.56,0.9,132.88,7,9,0.438,320,384,-64,-4.0,2.1,-1.9,-0.3,-1.6,NFC,0
2017,HOU,,0.57,8.11,21.73,0.6,12.74,,7.59,2.72,9.57,20.55,10.47,,0.47,2.0,0.95,99.78,2.34,8.76,21.24,1.05,14.75,6.9,3.61,12.84,20.51,10.98,0.54,2.0,0.98,108.42,4,12,0.25,338,436,-98,-6.1,-0.3,-6.4,-0.8,-5.6,AFC,0
2017,IND,,2.61,4.56,15.21,8.79,16.34,,12.83,16.3,2.36,2.87,5.17,,2.75,0.47,0.0,90.26,3.11,5.96,17.35,7.91,16.18,11.9,16.46,2.54,3.79,5.87,3.0,0.56,0.0,94.63,4,12,0.25,263,404,-141,-8.8,-1.3,-10.1,-6.1,-4.0,AFC,0
